spark-tw;100000037167328&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;697234241&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;100002413556226&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;1674403563;Erica Li;September 18, 2017
spark-tw;1826567401;Erica Li;September 18, 2017
spark-tw;100000061104877;Erica Li;September 18, 2017
spark-tw;100000145957427;Erica Li;September 18, 2017
spark-tw;100002059001126;Erica Li;September 18, 2017
spark-tw;100000181131976;Erica Li;September 16, 2017
spark-tw;100001379258878;Yang Li Wei;September 15, 2017
spark-tw;100003704929798;Yang Li Wei;September 15, 2017
spark-tw;100000448447027;Ying-Jen Chen;September 11, 2017
spark-tw;624029093;Erica Li;September 11, 2017
spark-tw;100001040179795;Erica Li;September 11, 2017
spark-tw;100000215177216;Erica Li;September 9, 2017
spark-tw;100005766761828;Yang Li Wei;September 9, 2017
spark-tw;100011505647053;Erica Li;September 9, 2017
spark-tw;1245164016;Erica Li;September 9, 2017
spark-tw;100005182181460;Erica Li;September 9, 2017
spark-tw;100000515357729;Erica Li;September 9, 2017
spark-tw;100000739580103;Erica Li;September 9, 2017
spark-tw;100000805424501;Erica Li;September 9, 2017
spark-tw;100002118242113;Erica Li;September 9, 2017
spark-tw;1703152923;Erica Li;September 9, 2017
spark-tw;100000263964431;Erica Li;September 9, 2017
spark-tw;701031895;Erica Li;September 9, 2017
spark-tw;585612302;Erica Li;September 9, 2017
spark-tw;100002841381670;Erica Li;September 9, 2017
spark-tw;100000145892118;Erica Li;September 9, 2017
spark-tw;100000110448148;Erica Li;September 9, 2017
spark-tw;100012159877018;Erica Li;September 9, 2017
spark-tw;745645907;Erica Li;September 9, 2017
spark-tw;100000296921916;Yang Li Wei;September 3, 2017
spark-tw;776867599;Yang Li Wei;September 3, 2017
spark-tw;1723021901;Yang Li Wei;September 3, 2017
spark-tw;100013557461144;Mark Yang;September 2, 2017
spark-tw;100002171013164;Mark Yang;September 2, 2017
spark-tw;100001070454254;Mark Yang;September 2, 2017
spark-tw;100000313576171;Mark Yang;September 2, 2017
spark-tw;100000154744418;Mark Yang;September 2, 2017
spark-tw;100000065435954;Mark Yang;September 2, 2017
spark-tw;664097268;Mark Yang;September 2, 2017
spark-tw;573002968;Yang Li Wei;September 1, 2017
spark-tw;100000655926677;Yang Li Wei;September 1, 2017
spark-tw;1260616130;Yang Li Wei;September 1, 2017
spark-tw;100000240099477;Yang Li Wei;September 1, 2017
spark-tw;1826034531;Yang Li Wei;September 1, 2017
spark-tw;100000615117603;Yang Li Wei;August 28, 2017
spark-tw;558123416;Yang Li Wei;August 28, 2017
spark-tw;100000344642472;Yang Li Wei;August 28, 2017
spark-tw;100000985357561;Kenneth Wu;August 27, 2017
spark-tw;1583864292;Yang Li Wei;August 27, 2017
spark-tw;100000033782619;Yang Li Wei;August 27, 2017
spark-tw;100000156934955;Yang Li Wei;August 27, 2017
spark-tw;100000468627803;Erica Li;August 25, 2017
spark-tw;1009758973;Erica Li;August 25, 2017
spark-tw;742423346;Erica Li;August 25, 2017
spark-tw;683126252;Erica Li;August 25, 2017
spark-tw;1796943019;Erica Li;August 25, 2017
spark-tw;100001106016019;Erica Li;August 25, 2017
spark-tw;100000059728905;Erica Li;August 25, 2017
spark-tw;100000288188039;Erica Li;August 25, 2017
spark-tw;100000427733273;Erica Li;August 25, 2017
spark-tw;100000588516588;Erica Li;August 25, 2017
spark-tw;100003344591197;Erica Li;August 25, 2017
spark-tw;600543581;Erica Li;August 21, 2017
spark-tw;613810841;Erica Li;August 21, 2017
